Loan_ID,BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
664554,0,27700,54617,87722,DebtCon,Other,9,0,1,132.4113818,3,29,39.63110299
96858,0,27700,73148,101462,DebtCon,ProfExe,10,0,0,264.6053894,0,33,40.47579335
737656,1,27700,,65635,CarImp,Other,18,0,3,221.1,1,28,
226211,1,27700,61396,111627,,Self,20,0,0,87.00250011,0,4,84.61388869
556929,0,27700,25947,49836,DebtCon,Other,24,0,0,120.0258521,0,10,23.81017336
459547,0,27700,77886,114494,DebtCon,ProfExe,9,0,0,118.4713538,0,18,28.34407839
968415,0,27700,54541,78832,DebtCon,Office,0,0,0,186.0208426,2,19,39.61433498
186644,0,27700,149169,183234,DebtCon,ProfExe,8,0,0,314.7858392,0,35,37.63668272
578935,1,27700,19300,39000,DebtCon,Mgr,12,3,0,212.0666667,0,46,
949128,1,27700,83300,,CarImp,Mgr,20,1,4,247.9333333,1,19,
758783,1,27700,85285,116468,DebtCon,Other,9,0,0,312.8079283,0,36,35.96802437
376886,0,27700,76055,126560,DebtCon,Office,0,0,0,310.6263344,1,23,38.98355812
780857,0,27700,,42515,DebtCon,Other,11,1,,95.04307414,,13,20.20903769
403815,0,27700,120070,153652,DebtCon,Office,4,,,300.1680612,2,35,43.92019123
756382,0,27700,141930,182516,DebtCon,ProfExe,0,0,0,235.6305765,2,19,41.9588135
511402,0,27700,35132,71456,DebtCon,Mgr,13,0,0,84.8749672,5,16,35.65073032
146528,0,27700,67446,99206,DebtCon,ProfExe,11,0,0,286.9659711,0,32,38.9951644
575227,0,27800,114417,150849,DebtCon,Mgr,5,0,0,285.3861264,0,24,38.58192387
246254,0,27800,96332,123598,DebtCon,ProfExe,1,0,0,190.3137746,2,38,33.85589547
550929,0,27800,19600,50594,DebtCon,Other,24,0,0,137.2340443,1,10,24.52237464
194527,0,27800,64804,97553,DebtCon,Other,15,1,0,105.0986637,1,17,32.17786106
900677,0,27800,127770,169440,DebtCon,Mgr,2,0,0,235.728547,1,24,34.84415543
716488,0,27800,142356,177328,DebtCon,ProfExe,6,0,0,315.1755675,0,35,38.59599092
869516,0,27800,181405,229116,DebtCon,ProfExe,0,0,0,297.9981443,0,32,43.52042818
820977,0,27900,55859,92179,DebtCon,Office,0,0,1,94.93254438,0,23,33.09789894
828627,0,27900,73630,106757,DebtCon,ProfExe,11,0,0,282.7596984,1,32,38.2665732
203373,0,27900,137006,207997,CarImp,ProfExe,5,0,0,194.0931469,1,28,36.90607515
872287,0,27900,66027,102745,DebtCon,ProfExe,9,0,0,298.1032514,1,32,38.25030605
413399,0,27900,69589,115061,DebtCon,Other,5,0,0,97.8638453,1,32,41.47397173
125687,1,27900,62264,39604,DebtCon,Sales,10,3,1,118.7782646,7,23,48.07753147
918919,0,27900,149359,192955,CarImp,Self,0,0,0,172.5795905,1,16,40.13553136
109099,0,27900,142346,185057,DebtCon,ProfExe,9,0,1,155.548699,0,36,39.39704272
834638,0,27900,50988,81533,DebtCon,Office,1,0,0,167.6144501,2,18,40.62088475
880491,0,27900,113843,156282,DebtCon,ProfExe,7,0,0,109.9596262,2,27,33.94246485
501835,0,27900,135511,184219,DebtCon,ProfExe,1,1,0,241.0522835,2,19,38.60649271
87186,1,27900,90694,121543,DebtCon,Mgr,5,2,1,107.0462506,8,15,0.838117525
362241,0,28000,58002,86427,DebtCon,Other,9,0,1,129.575352,2,29,39.36269322
604901,0,28000,59775,87390,DebtCon,Other,8,0,0,138.4864766,3,30,41.54380471
869596,0,28000,140770,209726,CarImp,ProfExe,5,0,0,190.329522,0,27,38.88660597
913007,0,28000,49764,74526,DebtCon,Other,24,,1,294.594783,1,30,37.61130938
226957,0,28000,62376,104073,DebtCon,Other,16,1,0,146.1419296,0,30,39.75984964
475543,0,28000,77322,118082,DebtCon,Other,7,0,0,80.65809369,1,31,38.8154384
923552,0,28000,68000,106000,CarImp,Other,6,,,114.7,11,21,
187093,1,28000,86600,127000,DebtCon,ProfExe,6.5,0,4,234.3666667,5,35,
578144,1,28000,28042,63500,DebtCon,ProfExe,14,2,4,121.7333333,4,28,
723670,0,28000,96015,127551,DebtCon,ProfExe,0,1,0,196.5234881,3,37,34.87164311
498835,0,28100,100420,207737,DebtCon,Other,22,0,0,197.1981218,0,19,26.37254872
459247,0,28100,135991,183598,DebtCon,Mgr,0,,,131.5891244,,38,31.08561766
135192,0,28100,96160,128767,DebtCon,Office,10,0,1,154.672858,0,29,41.11794458
594507,0,28100,86778,110851,DebtCon,Office,9,0,0,398.4023372,0,44,41.04058878
165866,0,28100,32470,54522,DebtCon,Other,35,0,0,295.4966835,0,23,38.7994829
710141,1,28100,61000,99000,DebtCon,Mgr,7,0,1,129.1666667,1,31,
214337,1,28100,72100,112000,DebtCon,ProfExe,20,4,1,120.7333333,1,58,
318795,0,28100,112564,162129,DebtCon,ProfExe,7,0,0,115.564462,2,26,33.09168147
565056,1,28100,75768,,DebtCon,Other,9,,0,133.1218669,3,33,46.75180011
861367,0,28200,90485,123674,DebtCon,Other,1,0,1,189.7347419,2,25,41.67698554
830180,0,28200,76011,129352,DebtCon,Office,1,0,0,302.8032607,0,23,36.39047361
794466,0,28200,58232,97555,DebtCon,Other,17,0,1,130.4507649,0,29,38.0927303
793465,0,28200,44363,72966,DebtCon,Mgr,16,1,0,82.27059459,6,16,34.98052537
694142,0,28200,61038,87534,DebtCon,Other,8,0,0,137.4878193,3,30,39.3600186
265472,0,28200,118728,160486,DebtCon,ProfExe,7,0,0,112.5208179,2,26,34.53734229
294840,0,28200,109184,207035,DebtCon,Other,23,0,0,179.9377509,0,18,23.66245669
835446,0,28200,44321,63050,DebtCon,Office,19,0,0,182.2473057,2,22,32.47716703
324897,0,28200,185607,227617,DebtCon,ProfExe,0,0,0,311.0627554,0,33,42.435285
585200,0,28200,,117181,DebtCon,Mgr,9,0,0,170.6461537,0,26,31.60143615
187939,0,28200,148455,191419,CarImp,Self,1,0,0,186.9830429,0,17,39.56330307
141890,0,28200,100353,131386,DebtCon,Office,9,0,0,146.0654833,0,28,38.67920762
166048,0,28200,51663,92860,DebtCon,Other,24,0,1,172.3406543,0,20,26.9130048
157563,0,28200,148772,186023,CarImp,Self,3,0,0,203.5758597,1,17,43.30465807
197660,1,28200,66242,109762,DebtCon,Other,8,0,1,130.9695654,0,21,60.29541349
656666,0,28300,72572,117311,DebtCon,Other,6,0,0,85.79724815,1,32,39.8765037
839149,0,28300,,29512,CarImp,Other,24,0,0,78.10906973,2,14,30.51328344
237825,0,28300,126942,166797,DebtCon,Mgr,0,0,0,244.7222846,1,23,33.394854
517684,0,28300,105000,147000,DebtCon,ProfExe,11,0,0,162.3666667,1,17,
400570,0,28300,71973,119224,DebtCon,Other,4,0,0,89.37995232,2,32,39.98105906
740059,0,28300,68959,102048,DebtCon,ProfExe,12,0,0,278.7147042,1,32,39.93275013
873422,0,28300,130028,178918,DebtCon,Mgr,2,,,113.9426389,,39,33.44016163
34529,0,28300,137159,186153,DebtCon,Mgr,0,,,112.1728125,,38,29.87473149
737547,0,28300,145931,239990,CarImp,ProfExe,27,0,0,357.2309538,0,19,38.26846999
202225,1,28300,104686,136033,CarImp,ProfExe,13,0,2,291.1716614,1,27,5.762994872
91083,0,28400,90823,126845,DebtCon,Other,1,0,0,188.7734549,1,25,42.89671511
706943,0,28400,72870,95647,DebtCon,Office,11,0,0,139.0452547,0,20,37.82067845
363044,0,28400,46126,66942,DebtCon,Office,18,0,0,180.6683082,2,21,33.76903515
57983,0,28400,150784,192411,CarImp,Self,0,0,0,173.3054934,1,16,41.54325414
60861,0,28400,197852,243593,DebtCon,Other,10,0,0,111.1086801,2,26,41.21496534
531268,0,28400,207687,242544,CarImp,Other,8,0,0,134.0076805,0,41,41.29838663
27397,0,28400,106020,206030,DebtCon,Other,22,0,0,188.7524695,0,18,25.33037232
648104,0,28400,112996,175817,DebtCon,Sales,17,0,0,303.2820551,1,31,36.2890026
946388,0,28400,53480,90560,DebtCon,Other,24,0,1,174.4747237,0,19,24.49083911
928100,0,28400,183314,232345,DebtCon,ProfExe,1,0,0,300.9043101,1,32,42.3362269
584560,0,28400,36484,73478,DebtCon,Mgr,13,1,0,100.9750908,6,16,34.76399377
536672,0,28400,206126,238745,CarImp,Other,9,0,0,119.0697634,1,42,41.67018774
615329,0,28500,49461,83352,DebtCon,Other,21,0,0,210.0250584,0,26,37.3017641
933299,0,28500,73188,111925,CarImp,Other,5,,,123.6131744,11,21,44.52055475
343752,0,28500,97262,131830,DebtCon,Office,10,0,0,168.8035325,0,29,42.3249247
776192,0,28500,,41763,DebtCon,Other,12,1,,92.8669886,,13,21.901856
145809,1,28500,108293,135317,DebtCon,Other,5,0,0,219.6152519,4,43,31.20973109
956028,0,28500,84908,108385,DebtCon,Office,10,0,0,384.2850469,0,45,41.34201094
389634,0,28500,43413,73248,DebtCon,Mgr,13,0,0,102.5670171,6,16,35.67150507
826563,0,28500,100145,130522,DebtCon,Office,10,0,0,137.9428692,0,29,39.07258918
295404,0,28500,137174,186118,DebtCon,Mgr,1,,,115.2948111,,39,32.87512565
663355,0,28500,29338,62220,,Office,2,0,0,113.2059238,1,6,36.87709851
68041,0,28600,32136,51599,DebtCon,Other,35,0,0,284.0838484,0,23,39.54773379
44337,0,28600,94165,130285,DebtCon,Office,10,0,1,137.8133309,0,28,42.08001604
111608,0,28600,85174,127306,DebtCon,Other,1,0,0,193.0739135,1,24,40.65624858
545940,0,28600,136546,185507,DebtCon,ProfExe,0,0,0,212.3140985,3,19,40.51680131
619532,0,28600,26189,50409,DebtCon,Other,36,0,0,287.4961733,0,23,38.6443946
389180,0,28600,39009,75893,DebtCon,Mgr,12,1,0,85.62551999,6,15,33.97581441
77946,0,28600,105907,156126,DebtCon,ProfExe,10,0,0,165.090735,1,17,33.23130088
772986,0,28600,31634,65157,,Office,5,0,0,119.3620256,1,6,40.15941876
706146,1,28600,126189,167157,DebtCon,ProfExe,19,0,2,239.2270359,0,26,31.01274893
919641,0,28700,107281,155874,DebtCon,ProfExe,10,0,0,173.8358358,0,17,32.74036849
411249,0,28700,137247,186685,DebtCon,Mgr,0,,,110.4950024,,39,30.85972432
219508,0,28700,131767,214558,DebtCon,ProfExe,10,0,0,238.794891,2,27,20.52327227
555887,0,28700,67951,106093,DebtCon,ProfExe,11,0,0,263.7439223,0,32,40.21223483
593801,0,28700,133188,179454,DebtCon,ProfExe,1,1,0,223.3486635,1,19,41.13615926
787698,1,28700,25190,59841,DebtCon,Office,1,0,1,201.1767833,0,11,35.72928694
518887,0,28800,204455,245685,CarImp,Other,8,0,0,123.3967471,1,42,42.34547139
139715,0,28800,132019,168828,DebtCon,Mgr,0,0,0,231.286134,1,24,35.49030567
85736,0,28800,,121560,DebtCon,Mgr,8,1,0,175.2063398,0,26,31.61203845
295412,0,28800,151328,194243,CarImp,Self,2,0,0,174.9770528,0,17,42.11254013
600235,0,28800,,44761,DebtCon,Other,10,0,,84.72826796,,14,22.84166319
279769,0,28800,134144,185910,DebtCon,Mgr,2,,,122.5038922,,39,30.33821943
272946,0,28800,30357,56776,DebtCon,Other,35,0,0,294.4200214,0,22,37.53746125
386808,0,28900,225000,285000,DebtCon,ProfExe,15,0,1,258.7333333,2,26,
623688,0,28900,135770,188368,DebtCon,ProfExe,0,1,0,229.7532224,2,19,40.63187139
99753,0,28900,91683,127833,DebtCon,ProfExe,0,1,0,187.2424028,3,37,33.16875685
664933,0,28900,134509,211558,DebtCon,ProfExe,10,0,0,247.8444526,2,27,20.61070665
144061,0,28900,89945,124453,DebtCon,Other,2,0,0,194.9102495,2,25,42.71977457
183505,0,28900,,117991,DebtCon,Mgr,7,0,0,159.5500246,0,27,32.16500253
396614,1,28900,63748,36392,DebtCon,Sales,9,4,1,124.2478986,6,23,44.57850006
389161,0,28900,102108,147463,DebtCon,Mgr,19,0,0,205.8658949,0,13,41.65421132
194476,0,28900,75887,117989,DebtCon,Other,4,0,0,92.09054215,2,32,40.77888843
305769,0,28900,77916,130728,DebtCon,Office,2,0,0,290.772608,1,23,39.09547645
166891,0,28900,109888,182229,DebtCon,Sales,16,0,0,302.2264177,1,30,33.31906189
501620,0,28900,29515,49525,DebtCon,Other,36,0,0,288.6562467,0,24,39.60580772
421306,0,29000,152065,192445,CarImp,Self,2,0,0,166.9485683,0,16,41.56383925
621407,0,29000,32109,49912,DebtCon,Other,34,0,0,278.5650034,1,23,39.79656076
126545,1,29000,149900,201000,,Self,5,4,4,131.9333333,1,29,
482950,1,29000,79000,,CarImp,ProfExe,8,0,1,189.7,1,33,
414542,1,29000,72478,113000,DebtCon,Other,1.5,0,6,114.6666667,4,12,
755639,1,29000,101824,,DebtCon,Mgr,4,2,4,186.7,0,14,
719295,0,29200,116202,160084,DebtCon,ProfExe,6,0,0,124.1214617,3,26,32.64452984
538298,0,29200,50105,83815,DebtCon,Other,21,0,0,188.2010286,0,26,35.59575067
939704,0,29200,139299,180818,DebtCon,ProfExe,1,0,0,226.8611449,1,19,40.81730925
783429,0,29200,99600,143000,DebtCon,Other,15,0,0,232.3333333,1,40,
484397,0,29300,228059,291314,DebtCon,ProfExe,16,0,1,259.6772021,2,26,28.17364554
92333,0,29300,68024,115954,CarImp,Other,6,,,109.9150205,11,21,44.36917076
121921,0,29400,119256,160683,DebtCon,ProfExe,6,0,0,109.121197,3,27,33.30176289
913000,1,29400,48800,86000,DebtCon,Other,5,1,0,52.76653273,2,21,
915479,0,29400,39354,75553,DebtCon,Mgr,13,1,0,77.34259704,6,15,35.11044889
107958,0,29400,109457,145453,DebtCon,Other,15,0,0,222.858711,1,40,40.69741846
698589,0,29500,232801,289260,DebtCon,ProfExe,13,0,0,264.4315076,2,25,26.98136309
928060,0,29500,50079,80222,DebtCon,Office,1,0,0,147.9901182,2,19,38.139022
57638,0,29500,48590,81354,DebtCon,Office,0,0,0,157.0263263,3,18,40.17061829
421346,1,29500,118000,169900,DebtCon,Mgr,8,0,0,138.9666667,1,23,
566943,0,29600,233916,291490,DebtCon,ProfExe,15,0,1,259.7334653,2,25,25.10508606
895089,0,29700,46268,79463,DebtCon,Office,0,0,0,161.276029,3,19,40.26196223
796217,0,29700,100657,148653,DebtCon,Other,14,0,0,221.9253115,0,40,42.30290733
580387,0,29800,134560,187551,DebtCon,ProfExe,1,0,0,225.0922987,1,19,39.21193749
615502,0,29800,225481,290762,DebtCon,ProfExe,13,0,1,239.3216306,1,26,24.77798542
966343,0,29800,34000,71000,DebtCon,Other,10,,,115.6666667,,24,
859157,0,29900,230499,294326,DebtCon,ProfExe,15,0,1,250.4910072,2,26,27.92066177
119080,0,29900,135955,182161,DebtCon,ProfExe,0,0,0,235.3710385,2,18,38.69974659
863276,0,29900,73506,115000,DebtCon,Mgr,11,0,0,77.13333333,1,35,
254143,1,29900,22000,,DebtCon,Other,2,2,0,81.13333333,11,10,
441060,0,29900,131756,167302,DebtCon,Mgr,0,0,0,237.5622414,1,24,35.04310052
29543,0,30000,74975,118886,DebtCon,Mgr,12,0,0,85.0457549,0,34,26.34913193
366659,0,30000,77853,114746,CarImp,Other,6,,,114.5837225,10,21,43.29474364
769544,0,30000,79044,118685,DebtCon,Mgr,12,0,0,92.11887554,1,34,27.22498526
818200,0,30000,12223,35875.06,DebtCon,Other,28.5,0,0,199.8333333,0,15,
626470,0,30000,187000,293000,DebtCon,Other,28,0,0,156.6333333,0,23,
981133,0,30000,32657,76000,DebtCon,Other,,,,288.3333333,0,16,
381679,0,30000,48000,97000,DebtCon,Office,3,0,0,173.5,2,25,
206275,0,30000,224000,282000,DebtCon,ProfExe,5,0,1,209.3666667,0,30,
98663,0,30000,8875,57000,DebtCon,Other,0,0,0,100.4666667,1,6,
691244,1,30000,,50000,CarImp,Office,4,0,1,118.6666667,1,15,
461774,1,30000,17696,53100,DebtCon,Mgr,20,4,5,147.8666667,0,28,
377573,1,30000,176000,240000,DebtCon,ProfExe,1,1,0,198.8666667,2,13,
179958,1,30000,,46200,,,0,1,3,200.9333333,10,15,
899043,0,30000,109583,153132,DebtCon,ProfExe,10,0,0,162.3840072,1,16,33.76030524
528796,0,30000,15214,38094,DebtCon,Other,26,0,0,199.4697909,0,15,39.5498738
927287,0,30000,20000,38000,DebtCon,Other,0.9,0,0,59.83333333,0,7,
52789,0,30100,24350,40356,DebtCon,Other,0,0,0,81.8402502,0,6,13.40999565
209797,1,30100,92249,,CarImp,Office,2,1,0,180.6801536,0,21,31.08912029
682152,0,30100,138322,186139,DebtCon,ProfExe,2,0,0,215.750868,2,19,39.1891416
219535,0,30100,228006,285921,DebtCon,ProfExe,15,0,0,250.5398841,2,25,27.81329141
404958,0,30100,78124,116280,DebtCon,Mgr,10,0,0,73.75338352,1,35,26.40633196
570401,0,30100,42747,71360,DebtCon,Other,10,,,89.51626546,,24,34.03666376
174241,1,30200,36000,73500,DebtCon,Office,14,0,1,202.9666667,0,33,
777763,1,30200,80951,116160,DebtCon,ProfExe,19,4,0,130.3603618,0,58,50.35299879
745792,0,30200,124000,171366,DebtCon,Mgr,13,0,0,176.5,2,28,
240635,0,30200,20956,39333,DebtCon,Other,0,1,0,73.39179752,0,7,13.49536737
550697,0,30200,106594,148695,DebtCon,Other,13,0,0,239.918405,1,39,41.27520899
169761,0,30200,34955,79556,DebtCon,Other,8,,,121.0233133,,23,32.8045306
78780,0,30300,137927,182588,DebtCon,ProfExe,1,1,0,248.980672,1,18,40.36185207
400955,1,30300,,52545,,,1,1,3,187.7221845,10,15,2.594364447
488151,0,30300,54352,79302,DebtCon,Office,0,0,0,152.2027769,3,19,41.62936282
63228,0,30300,109859,153240,DebtCon,ProfExe,10,0,0,172.6879798,0,17,34.54949648
82649,0,30300,18306,66747,DebtCon,Other,1,0,0,95.18143755,1,6,37.58289841
497041,0,30300,36014,76525,DebtCon,Mgr,14,0,0,88.93446885,5,16,34.9372716
486937,0,30400,45747,78829,DebtCon,Office,0,0,0,174.3637481,3,18,41.25679468
201113,0,30400,40386,68120,DebtCon,Mgr,12,1,0,98.82015368,5,15,34.02025719
948111,0,30400,46948,80473,DebtCon,Office,0,0,0,151.5970972,2,19,37.75387662
221213,0,30400,55429,103948,DebtCon,Office,3,0,0,182.4841642,1,25,35.15098079
304062,0,30500,77246,121758,DebtCon,Mgr,10,0,0,79.21417248,0,34,26.52174054
55567,0,30500,57516,103086,DebtCon,Office,3,0,0,166.1995272,2,24,37.81408909
820318,0,30500,113822,148478,DebtCon,ProfExe,10,0,0,165.7882784,0,16,31.16320701
68904,0,30500,108736,147531,DebtCon,Other,13,0,0,228.6103591,1,40,43.12276156
27859,0,30500,138082,181157,DebtCon,ProfExe,2,1,0,219.2473072,1,19,40.87469852
123936,0,30500,10952,65166,DebtCon,Other,0,0,0,91.95160351,1,6,37.69262438
25623,0,30500,124225,181129,DebtCon,Mgr,11,0,0,189.4391712,2,28,43.16839173
950275,1,30500,18375,61738,DebtCon,Mgr,20,3,5,141.7031333,0,28,45.3547887
202213,0,30600,35332,71898,DebtCon,Other,10,,,115.2108955,,24,33.07135027
474026,0,30600,78355,124426,DebtCon,Mgr,11,0,0,81.22339757,1,34,25.94257777
478207,0,30600,231344,284199,DebtCon,ProfExe,7,0,1,202.5286035,0,29,15.82390006
938127,0,30600,54372,78653,DebtCon,Office,0,0,0,156.4135697,3,19,40.61109433
78427,0,30700,36804,83295,DebtCon,Other,,,,289.3998161,0,15,42.21386978
387232,0,30700,14834,64870,DebtCon,Other,1,0,0,99.70436212,1,5,36.69232406
773019,0,30800,129062,176389,DebtCon,Mgr,13,0,0,184.3193761,2,28,40.89430209
662620,0,30800,29226,44735,DebtCon,Other,1,0,0,66.24471976,0,7,13.78396544
19134,0,30800,15428,45495,DebtCon,Other,28,0,0,200.5091243,0,15,42.38798551
255689,0,30800,195221,293118,DebtCon,Other,29,0,0,151.9574182,0,22,38.18102732
377608,1,30800,147577,187129,DebtCon,Office,11,0,0,,0,0,42.36225264
664747,0,30800,21172,37333,DebtCon,Other,30,0,0,208.4986963,0,15,41.35817107
659506,0,30800,125787,175196,DebtCon,Mgr,13,0,0,157.8776807,2,29,41.35097453
722924,0,30800,54981,82038,DebtCon,Office,2,0,0,165.0778474,2,19,41.23925628
127743,0,30900,230978,291013,DebtCon,ProfExe,12,0,1,268.394238,1,26,26.24819069
553424,0,30900,189798,301984,DebtCon,Other,28,0,0,150.9173633,0,22,37.23650784
832268,1,30900,106717,,DebtCon,Mgr,4,2,4,172.4323547,0,13,47.79590611
759323,0,30900,190480,298239,DebtCon,Other,27,0,1,164.6048706,0,23,39.60145213
131363,0,31000,133471,188154,DebtCon,ProfExe,0,0,0,218.5382606,2,18,40.31508349
416643,1,31000,67794,103535,DebtCon,Mgr,7,0,1,116.8989899,1,31,44.06542878
287252,0,31000,37507,71612,DebtCon,Other,10,,,112.8714443,,24,31.78445617
435769,0,31000,118000,167000,DebtCon,ProfExe,17,0,0,127.0333333,1,17,
829011,1,31000,30000,72000,DebtCon,Mgr,20,2,0,127.3,1,14,
618438,0,31000,13542,58827,DebtCon,Other,0,0,0,92.1329084,0,6,36.25696875
218067,0,31000,51370,103298,DebtCon,Office,0,0,0,175.6096146,2,25,38.09341464
745118,0,31100,73386,108864,CarImp,Other,5,,,119.5395184,10,21,42.82660083
725670,0,31100,136521,188264,DebtCon,ProfExe,1,1,0,227.6518778,2,19,38.51864488
872770,0,31200,22907,46357,DebtCon,Other,0,0,0,62.41629688,0,6,15.02803747
546358,0,31200,234304,290923,DebtCon,ProfExe,14,0,1,260.9197759,2,26,27.05723429
273792,0,31200,14906,64767,DebtCon,Other,0,0,0,80.35557059,0,5,35.03907537
27548,0,31200,124295,176185,DebtCon,Mgr,12,0,0,171.2144163,1,27,43.17681901
811024,0,31200,15557,62847,DebtCon,Other,0,0,0,99.56044187,1,6,37.39411875
401494,1,31200,38352,80550,DebtCon,Mgr,21,1,0,116.4379076,0,14,35.38186329
974026,0,31300,33658,76624,DebtCon,Other,,,,286.6962892,0,15,40.3573739
758867,0,31300,119911,171916,DebtCon,ProfExe,16,0,0,140.4494714,0,16,27.6899107
241532,0,31300,188655,298090,DebtCon,Other,28,0,0,153.0868546,0,22,40.29677071
326224,0,31300,106960,144201,DebtCon,Other,15,0,0,230.4130352,0,40,42.66665957
698750,0,31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.97900067
840421,0,31400,16209,62450,DebtCon,Other,1,0,0,108.3876577,1,6,38.12127507
823642,0,31400,37750,76204,DebtCon,Other,,,,268.2649306,0,16,41.4487633
200468,1,31500,16800,,DebtCon,,12,1,2,110.6333333,4,20,
405181,1,31500,15391,,CarImp,,2.6,6,1,57.83333333,0,8,
677350,1,31500,22100,35000,DebtCon,Other,1.9,2,0,85.23333333,2,14,
254386,1,31500,16000,43040,DebtCon,Other,0,1,1,98.43333333,1,11,
887395,0,31500,49020,100700,DebtCon,Office,4,0,0,169.6890389,1,25,36.03464456
576937,0,31500,10879,58089,DebtCon,Other,0,0,0,94.24803572,0,5,38.66240227
712763,0,31500,224572,282839,DebtCon,ProfExe,7,0,1,212.7553311,0,29,16.62648898
881357,0,31600,11478,66275,DebtCon,Other,1,0,0,97.19863392,1,5,35.94520575
514437,0,31600,15036,44220,DebtCon,Other,28,0,0,204.7009169,0,14,42.61822346
733364,0,31700,72809,109678,CarImp,Other,5,,,117.4739215,10,21,41.51283589
90590,0,31700,55247,103246,DebtCon,Office,3,0,0,177.2769279,1,25,35.30277411
268424,1,31800,60279,97875,DebtCon,Mgr,6,0,11,312.4333333,0,46,
539170,0,31800,34302,77481,DebtCon,Other,10,,,123.468827,,24,33.63468905
581279,0,31800,126316,180750,DebtCon,Mgr,14,0,0,167.8572558,2,28,42.63343718
642508,0,31800,70680,114720,CarImp,Other,5,,,115.8502491,11,20,43.06942356
579717,0,31800,71553,111237,CarImp,Other,6,,,114.1237845,10,20,41.45670798
966465,0,31800,125864,175163,DebtCon,Mgr,12,0,0,174.209344,2,28,40.5848115
271064,0,31800,37100,74796,DebtCon,Other,10,,,109.7765826,,23,33.68886616
279680,0,31800,226152,283022,DebtCon,ProfExe,4,0,1,209.2973763,0,29,15.73414368
135733,0,31800,195134,299299,DebtCon,Other,29,0,0,161.8851263,0,22,38.63702392
935960,0,31900,34498,82962,DebtCon,Other,,,,285.2974893,0,16,41.15524125
849897,0,31900,15150,61388,DebtCon,Other,1,0,0,101.8594387,1,5,37.8165708
896284,0,31900,104092,143832,DebtCon,Other,15,0,0,235.2018195,1,40,43.69152442
571245,0,31900,23517,47805,DebtCon,Other,0,0,0,78.81360028,0,7,16.7277481
842904,0,31900,83226,115509,DebtCon,Mgr,11,0,0,79.03011561,0,34,26.52185952
532917,0,31900,16363,43218,DebtCon,Other,29,0,0,200.3016025,0,14,42.09417911
333920,0,32000,42478,85942,DebtCon,Other,,,,278.3638835,0,16,40.25722171
931120,1,32000,33148,69965,DebtCon,ProfExe,13,2,4,112.5108654,3,27,36.02150867
552970,0,32000,35219,76888,DebtCon,Other,9,,,110.4525208,,23,32.36421263
